,score,group,uuid
1039,0.8881569783120435,0,5f2466ba-56ae-4828-96ad-8093fea67579
1047,0.8881563234434245,0,18f906c2-0bc1-4c76-8aa9-7176c0ac4a5e
1050,0.8815810055159715,1,a80d8051-bf25-4ad7-99bb-5b660226560b
1048,0.8881547071137917,0,75c4fd68-1890-461a-8515-875cbfe34557
1051,0.8815802574324763,1,555ac6c0-ba2b-4071-b4fe-c2f39c5e7f98
1054,0.8815797676355899,0,b19dd3eb-15c2-4035-b7b1-c69393a7d88d
1057,0.8815795984632185,0,2c00106f-729e-4563-876a-025bf32df6e3
1052,0.8815798266571593,1,293ddcd7-e41e-4707-94a7-73720997f586
1053,0.8815797987793121,1,b384d950-bb26-4a0f-9b21-5ecc8d1bfe2b
1058,0.8815795397565938,0,1ae13840-cbaa-4512-8916-f64b6bd16fdd
1061,0.8815793633000989,0,84dc6cbe-af1b-4275-8899-c8934403bba9
1055,0.8815796573470163,1,87827837-9873-42ba-9f46-0f6d9dd53f4f
1056,0.8815796407413095,1,d2648270-5179-4eb8-8bea-012dbce497a0
1062,0.8815792470691522,0,3f421c6b-1a36-4782-bab2-c764ec64df9e
1064,0.8815791410846529,0,c179a312-c6fb-4e6c-a16d-bfcac0f2bd2d
1065,0.8815791380592319,0,6a5bf3ca-f457-40d8-a1e9-8fa34032023c
1059,0.8815794340193274,1,a75b7a24-9f21-49e5-b842-65d798c9e22b
1060,0.8815793890272788,1,1c94c5e6-8310-4f13-b909-3d7b16ad5475
1066,0.8815791146179763,0,a3a6ce6a-add5-455f-a547-4c58c8b7f5cd
1067,0.8815788891947385,0,292a1c7b-2de6-4bcc-99fd-1a3add1c8b96
1063,0.8815791606494338,1,8d64a1b4-1f40-433b-8b80-ff9e9e03a0e5
1069,0.8815788462826739,1,9b1c0f8f-316f-4ed0-b0fd-1836e86591aa
1068,0.8815788584152867,0,5983574c-b89a-43ab-a710-b0074e89c111
1070,0.8815788203210956,1,c26a8446-3578-42f1-bc5a-2cb956703cb0
1076,0.8815780934551489,0,696e1bd9-b5de-47e9-b24a-d7d11c0ebd55
1071,0.8815786914606748,1,b14ce2ad-d03b-4a4f-810d-a220d12e22ba
1072,0.8815785212901701,1,40b0ad94-a8cc-4a23-af6b-902674834ca6
1078,0.8815778387045035,0,f69f7690-1723-422c-b71c-2a0037122be0
1073,0.8815785118801406,1,6bd7591a-85f2-4850-84d2-bad9d89d2d6e
1080,0.881577228163847,0,3f3ce99c-2fbe-4406-b4b1-8af01fd564e2
1074,0.8815782822564546,1,1b81262c-8c06-4176-b888-d618d6040af9
1085,0.8801187130790334,0,f5c8fcf9-bfbd-4d71-85c3-a55d4a315c2a
1075,0.8815782144700341,1,8dcecb57-7616-466e-8f7a-bfda1e603cb6
1077,0.881577901130601,1,8a195905-585b-4a5e-9fe9-170412c0eab2
1079,0.8815778273998492,1,a825512d-131f-49a3-bdee-8e605a9c58ae
1081,0.8815771967039187,1,a0078427-6e58-4890-8c78-b0519c38fa0c
1088,0.880118367290785,0,4133f2ea-039b-43cb-a58c-c11e2a8bcdb9
1082,0.8815771713521552,1,301886d6-9ed3-41fb-92fe-578e39fb9a79
1090,0.8801182582611479,0,853fcc45-2644-41ae-bbba-1b7c8b5200ab
1092,0.8801181685110793,0,00051599-1747-4bbd-903d-4bca316b539a
1083,0.8815765144945735,1,c3893443-e55a-4981-a7f7-652af38057c6
1084,0.8801187213527033,1,df0e8ca6-02e6-4f7e-9ebc-4c173e625ae3
1086,0.880118479629942,1,e9031fa1-6bd8-4dbd-9543-014795f6fb73
1087,0.8801184313132377,1,298a34be-bd02-4dd7-954d-47662d47a43e
1095,0.8801180038747586,0,91d05dd3-b7a6-4cc1-a4a0-fc101c59b5a8
1096,0.8801179891437921,0,58fe830f-b9ce-42b2-b410-4ee6fb2f22d2
1099,0.8801177912283926,0,3b5e04c1-367b-4051-aa5a-e890a304ef54
1089,0.8801183183321463,1,e254837d-3d84-49d3-aa32-b7a020e58fea
1091,0.8801181930634071,1,b750eef5-4bcc-4df9-ac2f-0df543fcde51
1100,0.8801177402438765,0,96b8bae0-b3e3-4d91-87b6-5bda551edae9
1093,0.880118165159962,1,fc605727-cfa2-47b0-a0d4-62dcd38fcef3
1094,0.8801180106852321,1,c08adfaa-cff9-445b-8845-147591889187
1103,0.8801175978855421,0,08086102-0fea-4964-a204-642c61b662d8
1105,0.8801175646414671,0,04864b6b-b69f-441e-ab97-8c58c1eb2741
1107,0.8801175423464037,0,73bc32f8-f364-4a66-9d83-7fcf03a44b5c
1108,0.8801174677976865,0,53b7f3c0-b09a-49b2-91fa-22b6947a2c0a
1097,0.8801178774974984,1,0296f3a2-92ad-4120-b564-e85779e92f8e
1098,0.8801178094433669,1,ca94dbfd-397f-4f7f-839d-f40b698c7598
1109,0.8801174452467724,0,cecc2268-b67c-4084-b5d5-418b78696abb
1101,0.8801176755297825,1,cd7da877-6693-40e9-a54f-10b7d6979b90
1102,0.8801176316055429,1,f625904a-4dbe-4cd1-82dc-e49a7d541bfc
1110,0.8801174405256009,0,ff43b6ac-08c3-47c4-a539-6517f99ec776
1104,0.8801175913034719,1,a5bb0b65-5784-4b4d-bf48-0dc28f8e5e98
1106,0.8801175574023825,1,a1af930a-63f2-41b6-af5d-27def875bfa9
1111,0.8801173798337398,1,148961be-a957-4f82-ab70-03033c759734
1113,0.8801173110998712,1,9126b23d-7a0d-42d1-85ec-b16c6914da93
1114,0.8801173003135071,1,2bf8cbd3-731a-42a6-bc23-2e3e865ad75e
1112,0.8801173525485604,0,b2be67ce-c966-48d0-bb4b-10b66f5f266f
1115,0.8801172943521977,1,b851ee2e-97a7-44a5-a5ce-e404854018dd
1117,0.8801172712814117,0,43092c81-e6f6-4c30-9657-d94930f55399
1120,0.8801170955088796,0,3ea1b201-b8d5-4350-acc6-d42fbee0339e
1121,0.8801170662710189,0,53672397-af62-4743-8bd8-fd0d02df56b6
1116,0.8801172858589801,1,5832b0ff-b47e-4f51-8563-258962c1c324
1123,0.8801170231415475,0,5f170b63-b874-4dbc-822f-a56f60778507
1118,0.8801172175063577,1,719c9bf7-0c04-4dd7-974f-3959739f0581
1119,0.8801172002077903,1,6d299b8d-7c0a-4dc9-890e-6ce35710899f
1129,0.8801168392283298,0,1bb0888b-c6f3-4a7a-934d-cb33c18a9bbc
1131,0.8801167102560554,0,e0707f94-9c6e-421e-9e24-e61847ee91cb
1133,0.8801166980291366,0,56e9c8df-ae57-4d85-8856-e3f7e6de6ed4
1122,0.8801170251174865,1,22d244b1-6a18-4b19-837d-996741006dd1
1124,0.880117015606762,1,7ff0f9cd-9d07-4759-848f-2b1c569e4691
1134,0.8801166957721095,0,861af02a-cca6-4cfa-b8b6-c3fd32378afa
1135,0.8801166906042184,0,f5a68fd4-9494-40fc-b455-73cdb1e0d193
1137,0.8801166535069854,0,fd115906-8dc9-4824-9f6c-792668fc4ac1
1140,0.8801165635985613,0,5ea18914-42e2-46a4-bd21-7d5716e41d0b
1143,0.8801165293443037,0,6fb32514-c4e9-490a-b938-333a304035d1
1144,0.8801164787161403,0,ab0a7c43-a2be-4548-b4a5-59608956ed89
1125,0.8801169845645606,1,320f3904-f165-48b9-aa09-0512dd5169c8
1145,0.8801164364667274,0,082f89e5-9ce4-4e67-b66e-72d4af200e14
1146,0.8801164316521619,0,ccd09ee6-3784-426d-a513-9d7ddb03da2b
1148,0.8801162994214144,0,83bd1c63-9d69-44c4-8cf5-007a07ef9ffd
1149,0.8801162811461603,0,e1262435-96e1-4e04-ac8f-cb8fb60a0eac
1150,0.8801162237617691,0,c247a97f-c0d1-48bd-9261-1c0e073e69d2
1152,0.8801162187058693,0,89dc72ac-45c8-4412-8e58-547127564087
1154,0.8801161002667269,0,3c134010-c831-49ab-b9de-218b077db8c4
1155,0.8801160238126283,0,aea23b47-e812-4435-b2e2-89b73ce94833
1157,0.8801159447057622,0,d59c1003-5a98-4683-9393-7814f5db6b87
1126,0.8801169553543325,1,2dfaf11d-63ae-467e-9aba-bb22175ef0a3
1127,0.8801169192331797,1,f6c53599-3618-491a-a510-f10936d354b8
1128,0.8801168934052304,1,c1854e32-b3f5-40a0-8352-06a4415a0c5e
1130,0.8801168123216631,1,ca947456-606a-4a4d-8872-ff27d6a36ea6
1158,0.8801159185684959,0,e398b269-dabf-4ef5-9bc6-bb3efdc040c6
1160,0.8801158260385757,0,067e65c5-6cc4-4074-801f-4547d9afc879
1132,0.8801167011007663,1,83eddd0f-349e-49f1-93bf-662783af6d89
1136,0.8801166821073069,1,3f7ebaad-05de-4ae3-aca3-9f822862baf3
1162,0.8801157545059815,0,4addc15d-a824-46f6-bad0-d00a03b33fa6
1138,0.8801166477888541,1,0303913e-70da-4765-b0b5-8d23c3dd5345
1139,0.8801166352356102,1,9d359947-d62c-441e-b99a-8cd5c79d4d9a
1141,0.8801165499035974,1,a90bf239-099c-40cd-98d6-365116a53780
1142,0.8801165452717973,1,e5111206-653f-464d-98ad-ab3926457c81
1163,0.8801157380771607,0,a052a65a-75d3-4600-ab94-aebf6ec51334
1165,0.8801155216652723,0,14becffa-9c37-48bd-b92a-a41701da4932
1147,0.8801163884636679,1,f2db5b3f-4797-4b44-9162-b6aadae0f1ee
1167,0.8801151459657605,0,f3ce2191-7703-4f75-afeb-55eecd763091
1171,0.8750017014749791,0,84550e64-4678-4085-9518-498a7a3c1240
1174,0.8750011161709934,0,065e9848-b903-4b51-8899-855602a536b1
1178,0.8750000485269549,0,d4472ca1-384b-4123-9dfc-27167c18b506
1151,0.8801162204791532,1,f37ba4c0-7694-4139-b94d-8eba9224cac6
1179,0.8749999155751221,0,dad0f861-4e6b-4deb-9c8c-af9cd7a27f0c
1180,0.8749994150196071,0,341742de-f4a0-4546-b9da-569eddf10dca
1181,0.8749992526466629,0,3dc7ed32-1352-4fcf-87d6-bcc543fc9c2d
1153,0.8801162039664644,1,9af3bb43-7792-4ca3-92d6-c1d98fa2aa12
1183,0.8735401780126679,0,3b3d4788-d8f1-47a6-aacf-0dc2ae7f22b6
1156,0.8801159646513061,1,58bf3dce-416a-4fdf-a698-07779850fec5
1159,0.8801158408211328,1,2bcc248c-1d47-4d32-b4a6-24fa2f8f0cd2
1185,0.873539863590838,0,794fe222-4f7b-4200-bb09-4d5b530afe44
1161,0.8801157742307592,1,2ce1bedf-86bc-4ac0-aca1-1074c107d03a
1164,0.8801157269437079,1,70facb18-4f9e-4223-b30f-e89c25e6dce0
1166,0.8801151833451061,1,bbcd7faa-5aa8-4624-9df8-24eca2f8a05a
1186,0.8735398373393741,0,01357a2b-b125-4796-a02e-c1d635064c74
1187,0.8735397003339417,0,76aaeff2-725f-4d49-a413-2fcc18a80b9e
1188,0.8735393281653141,0,d782903e-d807-4ee6-b6d1-064a86e16d35
1168,0.8801149394287027,1,ea248f83-7164-4234-86ca-f8760ad5d127
1169,0.8801149267112246,1,a3f9b96b-e0fc-4310-a41e-cace3ba1b892
1190,0.873539142020972,0,a900c1f3-d9a8-4a60-bc99-c64b8f071235
1170,0.8801147966470589,1,0bb0dd46-471e-4f7d-9a9f-847673513164
1172,0.8750013400199406,1,9b807125-3737-4dbd-98a1-0007c38201d6
1173,0.8750011309165361,1,3d325f25-e43f-47a7-8619-6de4bd72e5b1
1175,0.8750009048732621,1,75e00934-70db-4bba-bbe1-82d3425d70cc
1176,0.8750006881390053,1,29dc55e8-76b9-4173-ad19-e781c3c7d6e4
1192,0.8735389835065708,0,f8ba3918-d07e-4414-8d84-a07ad58c2990
1193,0.8735388319082442,0,6166c1bd-3739-43ff-a958-2fb853db76a4
1177,0.875000379966465,1,017d4571-806b-495e-8269-dd20622f6e98
1182,0.8735401979189028,1,91f9b5d5-9da9-4ba2-ac32-40c6f8e6ba36
1184,0.873539867353527,1,6bdab9b3-74ab-441e-8920-89971407fed7
1189,0.8735391801825686,1,f1743a70-f63d-4280-8f5e-d4e7282fb4f6
1194,0.8735388268267481,0,895bc921-9984-4efd-95c0-348a4c473a5b
1191,0.8735389945556197,1,32ce8a11-69be-4ed1-9353-cc1916f1a31f
1195,0.8735386130711542,0,116890f4-1b64-42f0-8e8d-39bbe623f101
1196,0.8735385271918001,0,77e4cbe0-d2b7-49d4-afc1-49504e8fe4c4
1197,0.8735384820172977,1,f2b56d4f-e592-48e5-badc-ba02049818d8
1199,0.873538435307605,1,a4a6da68-ded3-43a2-a3e5-8c888e6257b5
1200,0.8735384200262358,1,cf410876-5c74-4c64-ba4e-133cb462c4d3
1198,0.873538454858517,0,571a9017-5a82-4335-981e-2c84deed83ae
1202,0.8735382294273671,1,4ef0e422-b828-4654-b03e-f5baea01bb77
1201,0.8735383518064117,0,b5a7ee17-d521-4506-ab18-c900fabb9250
1203,0.8735381615509366,1,24c48a4b-31ff-4efd-9083-b558e49e197f
1204,0.8735380226552153,0,8eede5ae-bb0d-4038-a1f4-3e2cf4a5e374
1206,0.8735379404089688,0,65dbbd72-dc7a-42dd-9420-4573d354a9a9
1207,0.8735379280253704,0,b76b4b2f-b479-4e2a-8d87-033e4ecb90b1
1205,0.8735379890642044,1,13f22681-5033-490b-8e8a-b813d9af363f
1208,0.8735379202782168,1,67f061a9-1279-45c0-9c62-d5169fbcdbf9
1209,0.8735377910844374,0,88866a8c-a4d2-4230-9ed4-43c762370ac1
1210,0.8735377813968452,0,3c15685f-c7c1-4a6d-849c-efc8919e450e
1212,0.8735376651569763,0,0e9abea4-cdfa-4215-a8b1-24809c6fb4d9
1214,0.8735375948252937,0,58b210e9-28bc-463d-9a59-c38adac94245
1220,0.8735373799675176,0,fc8de17b-e2e7-41cd-86c1-2b0896bcc402
1211,0.8735377457845922,1,cfe497f0-991b-47ca-9e93-bd4d7abb34be
1222,0.8735373361619642,0,44ea5ba8-f5ad-4dc5-abd9-73e9ef506e13
1224,0.8735372945622216,0,4764cc35-3c59-40f9-b5c3-5d10c045064f
1213,0.8735376166114356,1,7c1864aa-1b6d-4640-b804-378b26efc42d
1215,0.8735375602887842,1,ca2f4ceb-54cc-43a4-b2ba-caa162e31674
1216,0.8735375581724271,1,f6ff52c0-e46a-4f75-8424-b320658b13cb
1226,0.8735372503069592,0,a31e3e1d-9866-4b89-a9eb-7c96d2161cf0
1227,0.8735372278809326,0,3f951ef9-3565-44e3-8dd7-5a366b57895f
1217,0.8735374743601287,1,c9ca4c43-1f09-4ccd-afd3-6c26646d37f8
1228,0.8735371954752867,0,642b92c0-b6b7-43ba-8534-ef529a3ff1fc
1218,0.8735374165039018,1,e7e86c76-f409-43ea-8c58-14d9f28b7e25
1219,0.8735374004551589,1,21b06f74-b704-4a4d-b3f8-4f27749ba72f
1221,0.8735373695521583,1,24296d7b-dfbc-4132-a959-283bbb83fc4c
1223,0.8735373318447437,1,7e46040a-e018-4d64-8e58-ff071b5137a7
1225,0.8735372728543834,1,0e0181df-2fde-4c07-9d12-a5755d14b30d
1229,0.8735370492711674,0,9d940d00-1d90-4bdd-ad22-9f26ed75b89a
1231,0.8735369646457848,0,ab90150e-c4f9-4986-88b0-c0602262ad8d
1230,0.8735369682830538,1,3a82a40d-770a-49ff-a84b-20e3a10afdc8
1232,0.8735368272360097,0,aeaaebf0-69b4-41b2-8164-3ae8fb96af4d
1233,0.8735367738169839,0,9c8a6434-2fc5-4ef5-916f-e391f8eaef52
1235,0.8735365483642442,1,7cbc40bf-62bf-41d6-a6f2-9bfb43f57268
1236,0.8735362091186216,1,214de7f2-f887-4b7f-896d-9e0b5d9febe8
1234,0.8735367148476332,0,81a77d5a-2831-440e-8119-2fe3df05935d
1238,0.8735360706564894,0,e05014ac-17e5-4015-bf4b-a78a9a87ac71
1237,0.8735360888456156,1,108af681-8d33-4058-8262-2122f1509b10
1239,0.8735358111222566,1,b7b388cc-1a11-497b-b325-82e94967a319
1240,0.8735357058215859,1,c5cfe30f-fd9e-4716-97ca-5aff53254081
1243,0.8684217876652454,1,fb384ff5-20ea-43c1-ac6c-9c2e3ddc2e6c
1241,0.8735355140593353,0,703aab2a-6edf-40da-93bb-2f7774343dd7
1242,0.8684226925933949,0,0934622d-81f4-4c93-8a40-da817a3e075d
1244,0.8684211571898103,0,307059bd-05af-48a6-bd48-175ecaa8fec9
1246,0.8684209162763535,0,e16e26ac-070b-410d-9f95-eafbf9da1e2e
1247,0.8684203201579414,0,9a7b09bd-b196-4ecb-a8a6-152979dde308
1249,0.8684202147422182,0,a2f2a374-4b6f-49cd-9446-1b5485479cb8
1250,0.8684201411748482,0,0f735448-2162-4bba-82da-9a534bc2fa20
1245,0.8684210774814338,1,01dc5813-f085-4185-be15-d14ca71230be
1248,0.8684202182158489,1,5c1fd029-daed-4cf0-8c7f-c21481a8c86a
1251,0.8669612328081443,0,b05fa4cd-cd74-4188-9b55-5cb3c7f297a1
1255,0.8669603686227387,0,949abbb3-8495-4fc5-9f51-eea5b2f36ca4
1256,0.8669603440928455,0,a0692ba6-cae5-42e3-81f7-a18a2dbc9865
1252,0.8669606141744965,1,1b1b4a5a-76a8-4845-b2b5-dec23ae315d6
1253,0.8669604108197735,1,dee18930-fb08-4021-b7f1-a6f48820f608
1254,0.8669603898306408,1,e3c0f259-176b-4f1b-9909-738fca1d220e
1257,0.8669601033602233,0,fc64f133-7a0b-4d31-8cd1-d231ad560b1b
1259,0.8669598015160531,0,24db2df9-ae45-49b1-8353-d049cc94a93c
1263,0.8669597459969758,0,c7556be3-3ddc-48f8-851b-e5187c834c94
1258,0.8669598096269521,1,4959aed0-08d9-403b-a026-7dabbc586625
1260,0.8669598000971388,1,920b3f08-638d-4bf0-b2c6-2c8c91c8fbd1
1264,0.8669597404198969,0,e3aa65d9-5183-4d36-996d-4bdc09c325ab
1261,0.86695978847267,1,91c3fde7-2c08-4f13-a0ff-37bb800e4400
1266,0.8669596448319767,0,8e7e7ecf-1f44-4d83-8cda-f135e66307ec
1267,0.8669594629515623,0,79079196-128b-4553-aefb-7d5151b8e90b
1275,0.8669589060754614,0,af0d9279-9c39-44c3-b3dd-555214aea1e5
1262,0.8669597873111607,1,3b403ccf-7c26-4ca9-9846-7654cf25e5ae
1265,0.8669596994375188,1,7fd5d810-e393-411c-931a-15de1d7f05eb
1278,0.8669586624038121,0,2ac3fe84-a399-4e10-9a8e-23d3911be0ba
1279,0.8669585769308684,0,4aba65d6-0e3e-4fe5-a156-3ec303e28213
1268,0.8669594282419799,1,56baa1b9-ba07-46b8-a4f8-c040238a3062
1280,0.8669584188766323,0,73e76269-ffc9-4dbc-8d9c-dfcf995d2cbb
1269,0.8669593754630414,1,38616597-fa1d-4688-b905-f5c14dd5364e
1281,0.8669583457991714,0,f2ac3da6-3ee1-44e7-8c64-500a631d621a
1283,0.8669582208612481,0,49cb3a7c-17b1-4cb1-ba6d-2f0a6a6bf526
1286,0.8669579999339401,0,a82db143-67ce-4d48-bc7a-a773ba5f5b1a
1270,0.8669593608378496,1,c53fa59c-63f0-4eae-978e-bc3f8d989284
1271,0.8669592342040466,1,96d13f6d-0926-43f9-8d27-a480dd6d3d2d
1272,0.8669592107730797,1,409034b2-6494-453b-8416-169a766f83eb
1287,0.866957881083202,0,f3ecb011-3b3d-4335-ad4e-c9629e2da428
1290,0.8669575830222991,0,ce048ddd-2ff5-48b2-b6a7-6c5dce26c9b8
1291,0.8669574302877541,0,f494a341-aace-4fd9-b0a2-c73423017e2f
1295,0.861842454585385,0,9b2913f6-5412-42d9-a120-88295ee6378a
1299,0.8618415546618088,0,8326e36a-67f7-4366-943c-d4d0718dd7e3
1273,0.8669591301175843,1,5d6f27f7-9726-4e96-960c-37d55993a4dd
1274,0.8669590463454869,1,67015fc7-edfc-4689-a19a-94dedd6bab3a
1276,0.8669588922039123,1,7ce4b541-c471-4266-a193-649eb0883e12
1277,0.8669587175131819,1,a7d89b14-decc-4116-94ea-0eef36b6e43a
1282,0.8669582302098263,1,9b908479-8da8-4f7f-a349-271434d84967
1284,0.8669582147586508,1,288c93fb-64d8-44e6-86d3-a8a9ae94841f
1300,0.8618414281561596,0,1afbf2b4-380a-4758-babb-f9890bcd0087
1285,0.8669580587747674,1,fbdfc9b0-8df3-4734-b51c-c2b233c9f1da
1301,0.8618397867192569,0,d27a3921-51bd-4128-9b17-d63126fa7b02
1305,0.8603812045588499,0,e1c60ead-23a9-4577-8c8c-4f0e22972c29
1288,0.8669578271648036,1,98e352e5-e39e-48e4-a6e5-187d04b110e4
1306,0.8603810773550365,0,b23e4f85-ae65-450a-a70c-5d6e20c94dde
1309,0.8603805474277,0,471ee5ce-71f8-45a6-8e82-c3580bf96912
1311,0.8603804273419211,0,171955eb-adb9-459d-a0de-661872ef3822
1289,0.8669577859486209,1,e981d61b-3c96-4b99-9862-24275e5e16b8
1292,0.86695676124735,1,ff2d1cf8-36e6-4008-aa99-4706b75c6b88
1293,0.8618433385728428,1,a75a0659-0153-4bf2-844b-2255b35858ba
1313,0.8603800224002431,0,14b8b066-a57c-4547-bb87-e67313643bf5
1294,0.8618426685057288,1,9e9e99e0-dc86-4d8b-b595-ab79a2d3794f
1296,0.8618423378950063,1,011c02f0-509a-4591-9571-37bc22b8cab7
1297,0.8618418157224168,1,52759329-1ce3-491a-bc7b-9b1c607ba753
1298,0.8618416998650279,1,68817980-8720-4cdf-a1a7-068c5bbf246b
1302,0.8603814045293672,1,993ba177-2dce-4968-ba6e-1669e6a6d6b5
1303,0.8603813953032265,1,3ae16fef-0654-4222-9e31-d8032d22e35c
1304,0.8603813704811663,1,a953c8e7-b93a-4f92-a0f1-c0e197d360ae
1307,0.8603810272341342,1,ffde8990-e9d4-4043-b237-524d4b64d2c4
1308,0.8603808532314361,1,59746375-11d2-40fd-aea4-bf4aedd86b57
1310,0.8603804615252078,1,46d96fac-f55a-44a5-9377-5a52c1dec33e
1315,0.8603798682011652,0,187d8f25-8f33-4b14-b326-ab1a45d89865
1317,0.8603798436413392,0,b016889d-9c1b-442b-8580-4499a616928f
1321,0.86037959431897,0,c56d5200-5fb9-4241-a7ed-589e5986f61e
1323,0.86037938575937,0,6432e495-912b-446a-a2af-13ef9f96be0f
1324,0.8603793560126245,0,ee1966c6-7f87-4ffb-afba-5a71e69b7131
1312,0.8603803605390009,1,7ec5d208-f318-4fb2-968c-fc6ba7d7244e
1327,0.8603791294620756,0,b59ffa22-0b8d-46b8-824f-953c2044ed78
1314,0.8603799744538181,1,9e85ad66-e7e5-428d-807d-a939a81a32e4
1316,0.8603798495640804,1,d2ce17bd-a2fb-443a-a6f9-f8632823e3b9
1318,0.8603797767966941,1,7ec872d4-3727-4221-adf2-944df099106a
1328,0.8603790857167836,0,319e15e1-3957-4d4b-b8bd-2fc50b325a9b
1319,0.8603797300489441,1,e86f8890-1ffb-4363-b26f-0352b5b087a6
1332,0.8603785815067776,0,c205f6c3-69f3-4467-bf7d-acfc02676fc4
1320,0.8603796562685105,1,d043e130-45f0-4347-9404-3fa2c839e9a9
1333,0.8603782591200825,0,f1640152-2ba7-4a52-9351-0ddee59e8614
1322,0.8603795444605963,1,90f849f8-15b4-4d38-ad2a-4a4b2987c843
1334,0.8552650459195407,0,2fd9c78a-9189-4452-ab33-705e335be999
1325,0.8603792784383352,1,a07086ed-7230-4b5b-a271-23d38f8a6953
1326,0.8603792186839495,1,d3c8bbb7-e267-4221-be6a-aec094a2cf86
1341,0.8538023566306893,0,be9968ed-94d5-4029-b106-a1a9a703d039
1329,0.8603790264173664,1,0f5ca6e2-6d8f-48cf-9cbb-165941772e90
1330,0.8603789657381683,1,9197a8b3-86a7-4a7f-b379-b999fdebb5dc
1342,0.8538020922923979,0,717f583b-598f-4edb-96de-6845f7499049
1331,0.8603786857914872,1,acfb56b1-0a58-4010-9900-ba00bb612b5f
1335,0.8552641541211597,1,5648a575-6e42-4203-acdb-9c0e92e9b925
1345,0.8538010663741381,0,8c5180fc-eb97-4023-9353-261c229acb40
1336,0.8552635950049569,1,26523ba3-37b0-451a-b670-1f5d7e9489b1
1346,0.8538010039653151,0,a3f3a616-1a73-4f7c-9acb-1c62414551c2
1347,0.8538009093544958,0,4d3187cb-60df-420c-8949-6c7438b44896
1337,0.8552630061493074,1,62dfcd83-e239-4fd1-a7f0-c8522607272e
1338,0.8552624345363821,1,d7c773c2-bc99-4bcd-9f0b-da244c76f007
1339,0.8552614544246891,1,6183f367-59a8-4f81-95d2-f27b323bce62
1350,0.853800466470727,0,5be04d26-a751-4b29-ad7f-40d01d2881c9
1340,0.8538025235483552,1,f006b8a2-464f-42f6-94f1-9b9053fdcd55
1343,0.8538020537663894,1,c3983ea0-6a01-4a61-856f-87b86528d04a
1351,0.8538002712650471,0,d33646db-f0ee-469f-921e-56beaf6942db
1353,0.8538002308314308,0,abeb2083-4e2a-4fdb-81bf-eedaf0b1581d
1344,0.8538013527539203,1,f8522776-c426-4f24-84ec-687d5c6e3050
1357,0.8523405230955108,0,48d2d0db-21e4-4f7b-978b-e3911b664a87
1348,0.8538007875439305,1,3bfca9e5-5563-41ad-bb1f-ae4efb9727d2
1358,0.8523405196338267,0,50a6a8f0-7752-4788-93a0-f386bab5516e
1363,0.8523401423623572,0,919ecfab-2018-4473-9349-931de7041f28
1349,0.8538004887445023,1,cb2d3acd-9482-4f84-91bd-8c37c00c42e4
1352,0.8538002389090457,1,8cd76bac-8dd0-4e6f-bf26-97a3f1d0dc62
1365,0.8523400739985191,0,4c72e5f1-b362-4b5c-bece-8a8d219df353
1354,0.8537996864464138,1,a27b0608-36b4-444d-8c57-38fb6b996072
1366,0.8523400246065426,0,51347f5f-0356-4da1-b067-5d5a248e0c4d
1372,0.8523398654357675,0,8596f0a9-6f2a-404d-b776-bb9d28cbea9a
1355,0.8523419787809563,1,4c788224-9ff4-4582-ba30-1b043391ff0b
1356,0.8523412138049333,1,26437d75-ae34-45b4-8487-d492f8e4b27c
1359,0.8523404334753475,1,02aad026-3015-45f3-bdd2-7b30c59c1117
1360,0.8523402425101475,1,aa149888-1191-463d-8614-e8efb459876b
1373,0.8523397782563924,0,dfff57ef-dc28-466f-a42a-636c15c25ca4
1361,0.8523401811493599,1,70658614-ead6-4af5-9849-f154e82f7e63
1362,0.8523401453341108,1,60f58559-796e-4426-8e37-fb5bf65aa42d
1364,0.8523401189487136,1,d10a843b-8333-4e9f-af81-2c656820a262
1367,0.8523400158806208,1,509c4861-7d44-4446-ab29-fbe0f3aa6e8f
1368,0.8523399991935079,1,3246b044-65e8-484d-b704-bf0007d00179
1369,0.8523399660753124,1,e92a0af8-b596-42fc-b08b-31e3b35f87e2
1370,0.8523399627116538,1,1c4ceda4-713a-4fec-9c20-bd12f0133665
1371,0.852339874219055,1,2c857d7b-51a6-49f8-8387-7413bf0df951
1375,0.8523397739143458,0,db693c83-5156-4355-b902-e5ac43f0e718
1376,0.8523397691482403,0,0c7060f6-1295-4677-aaf1-2ec9a3b04bb3
1378,0.8523397202572288,0,58c5cb5e-c719-4677-9131-8e89c7e8d090
1374,0.8523397778170634,1,70758781-833f-42da-815f-a3a82b1d1248
1377,0.8523397349486044,1,92b8b1ed-8e6d-4f2e-9c6c-d68c05435b02
1382,0.8523396399613511,1,24e0dff4-71f4-40f6-ab62-e96f2c390bd6
1379,0.8523397168726699,0,eadab8df-93d2-4467-a445-3374014e64b6
1380,0.8523397099500484,0,586aa5a4-ceb5-4a8a-8487-69316d4159aa
1385,0.8523395557084177,1,e7e8d38c-ff97-451a-87a6-f99d45c064d8
1386,0.8523395307034631,1,5f560951-738e-4529-8703-7a30121f4b8c
1387,0.8523395182983861,1,94e0f2ce-fa01-46ab-9433-8a506d67e9c9
1389,0.8523394854118972,1,04909232-d15c-43ea-8dad-18a6d45ed6d6
1390,0.8523394705115217,1,e3cb4144-df87-46cb-a759-17fb85b1e826
1381,0.8523397033403468,0,ce24797c-9faf-4fe0-bd89-76d889f777a4
