sex,age_cat,race,two_year_recid,score
1,2,0,0,0.7412305311812627
1,2,1,0,0.7412304553210337
0,2,1,0,0.7412304191152658
1,0,0,0,0.7412302722453432
0,2,0,0,0.7412300969534947
1,2,1,0,0.7412295297593418
0,2,1,1,0.7412293390996951
1,2,1,0,0.7412293068002039
1,2,1,1,0.7412292261641209
1,2,1,0,0.7412292035590612
1,2,1,0,0.7412291641177434
1,2,0,1,0.7412291268639719
1,2,1,0,0.7412291124423458
0,1,1,0,0.741229073381621
0,2,0,0,0.7412290611810187
0,1,0,0,0.7412290384709768
0,2,1,0,0.7412289999664907
1,2,0,0,0.741228867673336
0,2,1,0,0.7412288497764183
0,2,0,0,0.7412288048928806
0,2,1,0,0.7412287922877697
0,2,1,0,0.7412287375750075
0,2,1,1,0.7412286642528081
1,2,1,0,0.7412286170382144
1,2,0,1,0.7412286049817008
0,1,1,0,0.7412286034826198
1,1,1,1,0.7412285766154382
1,2,1,0,0.7412285243378026
0,2,1,1,0.7412284403854875
1,2,1,1,0.7412283807563578
1,2,1,1,0.7412283395584792
0,2,1,0,0.741228332932345
1,2,1,0,0.7412282490979445
1,2,1,0,0.7412281814367815
1,2,1,0,0.741228147310692
1,2,1,0,0.7412281365853642
0,1,1,0,0.7412280948572284
0,2,1,0,0.7412280714382179
0,1,0,0,0.741228063521462
1,0,0,0,0.7412280611085856
0,2,1,1,0.7412279876601913
1,2,1,0,0.7412279835217843
0,1,0,0,0.7412279717275271
1,2,0,0,0.7412279471954788
1,1,1,0,0.7412279401827597
1,2,0,1,0.7412279085022566
0,2,0,0,0.7412278228676239
1,2,0,0,0.7412277922019164
1,2,0,0,0.7412277812508787
0,1,0,0,0.7412277299853987
0,2,0,0,0.7412277259491631
1,2,0,1,0.7412276887445888
1,2,1,0,0.7412276461919686
0,2,1,1,0.7412276142513506
1,2,1,1,0.7412274897490327
0,2,1,0,0.7412274844452734
1,2,1,0,0.7412274675316102
0,2,1,0,0.7412273965397294
0,2,1,0,0.74122735182159
0,2,1,1,0.7412273394822191
0,2,0,0,0.7412272564789769
0,1,1,0,0.7412271957737976
1,2,0,0,0.741227113874166
1,2,1,0,0.7412270584800071
1,2,1,1,0.7412270406194149
1,0,1,1,0.7412269974280212
0,2,1,1,0.7412269822658559
0,2,1,0,0.7412269375761705
1,1,1,0,0.7412268881671308
0,2,1,0,0.7412267997558778
1,2,1,0,0.7412265588402321
0,2,1,1,0.7412264808575239
0,2,1,0,0.7412264335400321
1,2,0,0,0.7412264206742257
1,2,0,0,0.7412262570941467
1,2,0,0,0.7412260455890124
0,2,0,0,0.7412259003671381
1,2,0,0,0.7412258952898775
1,2,1,1,0.7390363422360697
1,2,0,1,0.7390354421695144
1,0,1,1,0.739034752610072
1,2,1,1,0.7375727595969644
1,2,1,0,0.7375716789197396
1,0,0,1,0.7375716585360319
1,2,0,0,0.7361127786374074
0,2,1,0,0.7361122356036607
1,2,1,1,0.7361119061243456
1,0,0,0,0.736111753938273
1,2,1,0,0.7361114794761267
1,2,1,0,0.7361111049175942
1,2,1,0,0.7361110258055324
1,2,0,0,0.7361108681498076
1,0,1,0,0.7361105117462964
1,2,1,0,0.736110056121578
1,2,1,1,0.7361097992817295
1,2,1,0,0.7346515503767719
1,2,0,0,0.7346512636588971
0,2,1,1,0.7346512029850405
1,2,0,1,0.734650638232047
1,2,0,1,0.734650572152443
1,2,1,0,0.734650266143665
0,2,1,0,0.7346501628932169
0,2,0,1,0.7346500863729404
1,2,1,0,0.7346499847607428
1,2,1,0,0.7346499121369294
0,2,1,0,0.7346497513113193
1,2,1,1,0.7346496967616825
1,2,1,0,0.7346496035595955
1,2,0,1,0.7346494373196493
1,2,1,0,0.7346494174422987
1,2,0,0,0.7346494013020403
1,2,1,1,0.7346494009768303
1,2,1,1,0.7346492020778012
0,2,0,1,0.7346491880922339
1,2,0,0,0.7346491672741996
1,1,1,1,0.7346491593403973
1,2,1,0,0.7346491096768101
1,2,0,0,0.7346491008883835
0,2,1,0,0.7346490501986356
0,2,0,1,0.7346490278615821
0,2,0,0,0.7346490258095772
1,2,1,1,0.7346490138149169
0,2,1,1,0.7346489927725615
1,2,1,1,0.7346489851679321
0,2,0,0,0.7346488582650541
1,2,1,0,0.7346486607844572
1,1,1,0,0.7346486157019021
0,1,1,0,0.7346486095198893
1,2,0,0,0.7346485977106944
1,2,0,0,0.7346485913796351
0,2,0,0,0.7346485799269403
1,1,1,1,0.734648576122903
1,2,1,0,0.7346485549426691
1,2,1,1,0.7346485499363401
1,2,1,0,0.7346485414954151
1,1,1,1,0.7346484943607285
1,2,1,1,0.7346484041215844
1,1,1,1,0.7346483395513236
1,2,1,0,0.734648303894982
1,0,0,0,0.7346482952676684
1,2,0,1,0.7346482797265996
1,0,1,0,0.7346482509086932
1,2,0,0,0.7346482268532604
1,2,1,0,0.7346480431017479
1,0,0,1,0.7346479810021713
1,2,1,0,0.7346479665144411
0,2,1,1,0.7346478836868146
0,1,1,0,0.7346472738671498
1,0,1,0,0.7324559877335797
1,0,1,1,0.7309958278740504
1,0,1,1,0.7309947612335004
1,0,1,1,0.7309946008714091
1,2,1,1,0.7309942425238735
1,2,1,0,0.7309933907217977
1,2,1,1,0.7295337859547535
0,2,1,0,0.729533552568044
1,2,0,1,0.7295333966850082
1,2,0,0,0.7295329089832929
1,2,1,0,0.7295313850919536
1,2,0,1,0.7295313402283139
1,2,0,0,0.7295307877448302
1,0,0,0,0.7280720328488388
1,2,0,0,0.7280718724788207
1,2,1,1,0.7280716236033146
0,2,1,1,0.7280711956598717
0,2,1,0,0.7280711192652051
1,2,0,1,0.7280708852951332
1,2,1,0,0.7280707412667146
1,2,0,1,0.7280705755752064
0,2,0,1,0.7280703139635886
1,2,1,0,0.7280702252554007
1,2,0,1,0.7280699055650068
1,2,1,1,0.7280697339477675
1,2,1,0,0.7280695884398231
1,2,1,1,0.7280695543168751
0,2,0,1,0.7280695233441706
1,2,1,0,0.7280694527506808
0,2,1,0,0.7280694456120637
0,2,0,1,0.7280694286273262
1,2,0,1,0.728069351464715
1,2,0,1,0.7280691149447389
1,2,1,0,0.72806887275439
0,2,0,0,0.7280687405771061
1,2,1,0,0.7280686006411341
1,2,1,0,0.7280681659512472
1,0,1,0,0.727338962363135
1,2,1,1,0.7244162397202047
1,2,1,1,0.722954106313021
1,0,1,1,0.7229534254652801
0,0,1,0,0.7229524133756701
0,2,1,1,0.7229515023012689
1,2,1,0,0.7229512146130628
1,2,0,1,0.7214926309544468
0,2,0,0,0.7214920725555907
1,2,0,0,0.7214918690087503
1,2,0,0,0.7214914782484381
1,2,0,1,0.7214914079385785
0,2,0,0,0.7214912700634949
1,2,1,1,0.7214912509867141
1,2,1,0,0.7214911829053164
1,2,1,1,0.7214911032200653
0,2,1,0,0.7214909687954122
1,2,1,0,0.7214907022558689
1,2,0,0,0.7214906298792939
1,2,0,0,0.7214905519290491
1,2,1,1,0.7214904230984237
1,2,1,1,0.7214902341469956
1,0,1,1,0.7214899579102556
1,2,1,1,0.7214899446787454
1,2,0,1,0.7214896504361574
0,2,0,0,0.7214896351024536
0,2,0,0,0.7214892760304323
1,0,1,1,0.7207606729167866
1,0,1,0,0.7207604132213805
1,0,1,1,0.720759210377259
1,0,0,0,0.7178367308014131
1,0,0,0,0.717836007578377
1,0,1,0,0.7163756132518043
1,2,1,0,0.7163741962648308
1,0,1,0,0.7163741902078717
1,0,1,1,0.716373899033328
1,0,1,1,0.7163737279626309
1,2,1,0,0.7163735831991327
1,0,1,1,0.7163733098275004
1,2,1,1,0.7163731996540581
0,0,0,1,0.7163730529758924
1,2,1,0,0.7163725457712982
1,0,1,0,0.7149142900485322
0,2,1,1,0.714913697981354
1,2,1,0,0.7149133712827928
1,2,1,0,0.7149132650694239
1,0,1,0,0.714913099761922
1,2,1,1,0.7149129688138478
0,2,1,0,0.7149128024293396
0,2,1,0,0.7149124434065359
1,2,1,0,0.7149121234204642
0,2,1,0,0.7149120813278195
1,0,1,0,0.7149114313048079
1,2,0,1,0.7149114290061882
1,2,0,1,0.7149111300492242
0,1,1,1,0.7149110891570861
1,2,0,1,0.7149106718261594
0,2,0,1,0.7149103981797724
0,2,0,1,0.7149101127362582
1,2,1,1,0.7134530458459475
1,0,1,0,0.7134524795971436
1,2,0,0,0.7134523913368174
0,2,1,0,0.7134520877003084
0,2,0,0,0.7134517853358511
1,1,0,0,0.7134517625743644
1,1,0,0,0.7134516667161702
1,2,0,0,0.7134516480778137
1,2,0,0,0.713451623313076
1,1,1,0,0.7134516069557386
0,1,1,1,0.7134515529182089
1,2,1,0,0.7134513371324936
0,2,0,0,0.7134512575648247
1,1,1,0,0.7134512275788495
0,2,0,0,0.7134512076059603
0,2,0,0,0.71345114834855
1,2,1,0,0.7134510930468176
1,2,0,0,0.713451058769124
0,1,1,0,0.7134510313862878
1,2,1,0,0.7134510014717564
1,2,0,1,0.713450985173006
1,2,0,0,0.7134509430558206
1,1,1,1,0.7134509033429751
1,1,0,1,0.7134508901157748
1,2,1,0,0.7134508628673265
0,2,0,0,0.7134508538949195
1,2,0,0,0.7134508224176519
1,2,1,1,0.7134508126285497
1,1,1,0,0.7134507381394068
1,2,1,0,0.7134506591149713
0,2,1,0,0.713450508225058
1,1,1,1,0.7134504823205217
1,1,1,0,0.71345047356952
0,2,1,0,0.7134504422916358
1,2,1,0,0.7134504299670209
1,2,1,0,0.7134503204095569
0,2,0,0,0.7134502744885749
0,2,1,0,0.7134502430177077
1,0,0,1,0.7134502410667461
0,2,0,1,0.7134502394707973
1,2,1,0,0.7134502309771329
1,1,1,1,0.7134501968370633
0,2,0,1,0.713450154653632
1,1,0,1,0.7134501357658406
1,2,1,0,0.7134501303140105
1,2,0,0,0.7134500684176713
1,2,1,0,0.7134500589163898
1,1,1,0,0.7134500498452709
1,2,1,0,0.7134499029240546
1,2,1,1,0.7134497837228607
1,2,1,0,0.7134497493802068
1,2,1,1,0.7134497448377247
1,2,1,0,0.7134497260774176
1,2,1,1,0.7134497190299205
1,2,0,0,0.7134497165224668
1,1,1,1,0.7134496260327133
1,2,1,0,0.7134495890923148
1,1,0,0,0.7134495625003725
1,2,1,0,0.7134494691255654
1,2,1,0,0.7134494618728617
1,2,0,0,0.7134494416235541
1,1,1,0,0.7134493537184534
1,1,1,1,0.713449248612655
1,1,1,0,0.713449247851215
1,1,1,1,0.7134491651224578
1,2,1,0,0.7134491578723112
1,2,0,1,0.713449095395641
1,2,1,1,0.7134489746226143
0,2,0,0,0.7134489132686714
1,1,0,0,0.713448806724685
1,1,1,1,0.7134487082801358
1,1,1,0,0.7134486953395875
0,2,1,1,0.7134484833178988
1,2,1,0,0.7134483620137505
1,2,1,1,0.7134481462095348
1,0,1,0,0.712719538243731
1,2,1,1,0.71271718384235
1,0,1,0,0.7112581468305805
1,0,1,0,0.7112563158769427
1,2,0,0,0.7097961872639518
1,0,0,0,0.7097957408738206
1,0,1,0,0.7097955248769886
1,0,1,1,0.709795436095223
0,2,0,1,0.7097948409079992
1,2,1,0,0.7097943185590557
1,0,1,0,0.7097941542522426
1,2,0,1,0.7083354630763122
1,2,1,1,0.7083343044062849
1,0,1,0,0.7083340678685003
1,2,1,1,0.7083336633094987
1,0,1,0,0.7083335954955722
0,0,0,1,0.7083335904635889
1,2,1,1,0.7083334262586255
1,2,0,1,0.7083332675362959
0,0,0,0,0.7083329524949014
0,2,1,0,0.7083327282223507
1,0,0,0,0.7083323038654252
0,2,1,0,0.7083318004600763
1,1,1,0,0.706872684751191
1,1,1,1,0.7068725556138323
1,2,0,0,0.7068725341918713
1,2,0,0,0.7068724507483761
1,1,1,0,0.7068723670242039
0,2,1,0,0.7068722850100368
1,2,1,0,0.7068722704737268
1,2,1,1,0.7068722230445955
0,2,1,0,0.7068721655279201
1,2,1,1,0.7068720786055867
1,2,1,1,0.7068720750781986
1,1,0,0,0.7068720417365851
1,2,1,0,0.7068719718165042
0,2,0,0,0.7068718250222162
1,2,1,1,0.7068718122327087
1,1,1,0,0.7068717871003629
1,1,1,0,0.7068717732624344
1,0,0,0,0.7068717730807543
1,2,0,0,0.7068716644163988
1,2,0,1,0.706871605755418
0,2,1,0,0.7068715885141873
1,2,1,1,0.7068715019081242
1,1,1,0,0.7068713843097391
1,1,1,1,0.706871150250846
1,1,1,1,0.7068710709661405
1,1,1,0,0.7068710301111132
1,2,1,0,0.7068709186927659
0,2,1,1,0.7068709115567214
1,2,0,0,0.706870899576831
1,1,0,0,0.7068708498145037
0,2,1,0,0.706870585600984
1,2,1,1,0.7068705665243847
1,2,1,0,0.7068705490622132
1,2,0,1,0.70687044690336
0,1,1,1,0.7068703936690859
1,2,1,0,0.7068702967171904
1,2,1,0,0.706870223975732
1,1,1,1,0.7068700830682133
1,1,1,1,0.7068698496677417
0,2,0,0,0.7068692629772539
1,2,1,0,0.706869221697822
0,2,0,1,0.706869054015883
1,2,0,0,0.7032181743155614
0,2,0,1,0.7032164226089893
1,0,0,0,0.7032161087579007
1,2,1,1,0.7032160763904477
1,2,1,1,0.7032156630743732
1,0,1,0,0.7032154495648771
1,2,1,1,0.7017560840301671
1,2,0,1,0.7017548392860607
0,2,1,0,0.7017546272605963
1,2,1,0,0.7017544164565896
1,2,1,1,0.7017539745098218
1,0,1,1,0.701753817517828
0,2,0,1,0.7017530927129386
1,2,1,1,0.7017521949819191
1,2,0,1,0.7002938345845621
1,0,0,0,0.7002936718625945
1,2,1,0,0.7002933196773723
1,2,1,0,0.7002931634295241
1,2,1,1,0.7002931228480013
1,2,1,1,0.7002930885478008
0,0,0,0,0.7002930756144627
1,2,0,1,0.7002930311861209
1,2,1,1,0.700292924568873
1,2,1,1,0.7002925574922183
1,1,0,0,0.7002925074743149
0,2,0,1,0.7002924317566026
1,2,1,0,0.7002923539929958
1,2,0,0,0.7002921492948521
1,2,1,0,0.7002921257689035
1,2,1,0,0.7002921083693212
1,2,1,1,0.7002919947964179
0,1,1,1,0.700291931013937
1,2,1,1,0.7002918344572251
1,1,1,0,0.7002917455345277
0,2,1,0,0.7002917162445654
1,2,0,1,0.7002916817097986
1,2,1,1,0.7002916426850352
1,0,1,0,0.700291503554342
1,2,0,0,0.7002914369931121
1,2,1,1,0.7002912554414575
1,2,0,1,0.7002910467792687
1,2,1,0,0.7002909824587074
0,2,1,1,0.7002895977150092
1,2,1,0,0.6981000796265436
1,2,0,1,0.6966376493916584
1,2,1,0,0.6966372332430577
0,2,1,1,0.6951760327453821
0,2,1,1,0.6951755798946974
1,2,1,0,0.6951747162898564
1,2,1,1,0.6951746380394827
1,2,1,0,0.6951740645524801
1,2,1,1,0.6937153331112911
1,2,1,1,0.6937151111484205
1,2,1,0,0.6937148230671497
1,2,1,0,0.6937147122154632
1,2,0,1,0.6937143611560931
1,2,1,0,0.6937143124090615
0,2,0,1,0.6937143035532174
1,2,1,0,0.6937141562025103
1,0,0,0,0.6937141209182278
1,2,1,1,0.6937140588142676
1,2,0,1,0.6937139326684987
0,2,0,1,0.6937139307169803
1,2,1,1,0.6937138155315565
0,2,1,0,0.6937136878938531
1,1,1,1,0.6937135674343731
1,2,0,1,0.6937133790725319
1,0,0,1,0.6937132931167888
1,2,1,0,0.6937132776665971
1,2,1,0,0.6937132706556008
1,2,0,1,0.6937131995395881
1,1,1,1,0.6937131979114797
1,0,1,1,0.6937131628436025
0,2,0,0,0.6937131280273345
1,2,0,0,0.6937131089967968
1,2,0,0,0.6937129520742114
1,0,1,0,0.6937129241817969
0,2,1,0,0.6937125047861226
1,2,0,1,0.6937120979554922
1,0,1,0,0.6937116900574715
1,2,1,1,0.688597830380569
1,2,1,1,0.6885975671617297
1,0,0,0,0.688597368242979
1,2,1,0,0.6885969739197327
1,0,1,1,0.688596734238142
1,2,1,1,0.6885964099992666
1,2,1,1,0.6885962413776229
0,2,1,1,0.6885958238866878
1,2,1,0,0.6885958034843895
1,2,1,1,0.688595060510589
1,0,0,1,0.6885944677356556
1,2,0,1,0.6871359983143589
1,2,1,1,0.6871359752049712
0,0,1,0,0.6871355323200549
1,2,0,1,0.6871349207780688
1,2,0,1,0.6871347637238222
1,2,1,0,0.6871347412183014
0,2,0,1,0.6871345262675163
1,2,1,1,0.6871343891541555
1,2,1,0,0.687134290365948
0,2,0,1,0.6871341945965693
0,2,1,0,0.6871340436520442
1,1,1,1,0.6871338882593586
0,2,1,0,0.687133608765333
1,2,1,0,0.6871335460552399
1,2,0,1,0.687133489236967
0,2,1,1,0.6871331822978689
1,2,0,0,0.6871330617580939
1,2,1,1,0.6871329608491417
1,2,0,0,0.6871327798828031
1,1,1,0,0.6856755588792526
0,1,0,0,0.6856750625757859
1,1,1,0,0.6856749396288101
1,2,0,1,0.6856748651553543
1,2,1,1,0.6856748403351345
1,2,1,0,0.6856741347267938
1,2,1,0,0.6856740729539074
1,2,0,0,0.6856739957908297
1,2,1,0,0.6856739072153408
1,1,1,0,0.6856736629573766
1,2,1,1,0.6856736193484586
1,0,0,1,0.6856734411882661
0,0,1,0,0.6856734291742088
1,1,1,0,0.685673396933803
1,2,1,1,0.6856733288634081
1,1,1,0,0.6856732760477809
0,1,1,1,0.6856731904003451
0,1,0,1,0.6856731761158019
1,0,1,0,0.6856731734297355
1,1,0,0,0.6856730681686187
0,1,1,0,0.6856730531438264
1,2,1,0,0.6856730356316731
1,1,0,0,0.685673017602549
0,2,1,0,0.6856730147032677
0,2,0,0,0.6856729907524344
1,2,1,1,0.6856729728403308
1,1,1,1,0.6856729679898034
1,1,0,0,0.6856729119837657
1,2,1,0,0.6856728516059781
1,2,0,0,0.6856728245386123
1,1,1,0,0.6856727622718648
1,1,1,1,0.6856727469278235
0,2,0,0,0.6856727446753704
0,2,1,0,0.6856726904649437
0,2,0,0,0.6856726071038509
1,2,1,0,0.6856724918873541
1,2,1,0,0.6856724593255242
1,2,1,1,0.6856724544270423
1,2,1,0,0.685672445067691
1,2,1,0,0.6856724023837834
1,2,0,1,0.6856723786025298
1,1,1,1,0.6856723519939755
0,2,0,0,0.6856723510704303
1,2,0,1,0.6856723469115499
1,2,1,1,0.6856723455366431
1,2,0,0,0.6856723397806779
0,1,0,0,0.6856723230501366
1,1,1,0,0.6856722821603407
1,2,0,0,0.685672264689856
1,2,1,0,0.6856721923222803
1,1,1,0,0.6856721888134701
1,1,0,1,0.6856721813265276
1,1,1,0,0.6856720789777517
1,1,1,0,0.6856720773483392
1,2,0,0,0.6856720429923856
1,2,1,0,0.6856720097474216
1,2,0,0,0.6856720089231441
1,1,1,1,0.6856719264181338
0,1,1,0,0.6856719038348824
1,1,1,0,0.6856718828510083
1,2,1,0,0.6856718359653088
0,2,0,0,0.6856718247592379
1,2,1,0,0.6856717992347177
1,1,1,0,0.6856717843164152
1,2,1,0,0.6856717736801241
1,2,0,0,0.6856717627088812
1,1,1,0,0.6856717485458287
0,1,1,0,0.6856716964285361
1,0,0,0,0.6856716136835571
1,1,1,1,0.6856714819942394
1,2,1,0,0.6856714006078639
1,0,0,0,0.6856713459297157
1,2,1,0,0.6856713401672863
1,2,1,0,0.6856712763674021
1,0,0,0,0.6856712288524169
1,1,1,0,0.6856712273625485
1,2,1,0,0.6856709775703044
1,1,1,1,0.6856709594218691
1,2,0,0,0.6856706197534077
1,1,1,0,0.6856704956907893
0,1,1,0,0.6856702766979682
1,1,1,1,0.6856700356877395
1,0,1,1,0.6820183318305556
1,0,0,0,0.6820179044704215
1,2,0,0,0.6805569842460575
1,2,1,1,0.6805568506909578
1,0,1,1,0.6805568179815681
1,0,1,0,0.6805559954557765
1,2,1,1,0.680555753549801
1,2,0,0,0.6805555664004523
1,2,1,0,0.680555561180448
1,2,1,0,0.6805555586198389
1,2,1,0,0.6805551634574862
1,2,0,1,0.6805550160894736
1,2,0,1,0.6805549456129605
1,2,1,0,0.6805548995604953
1,2,1,1,0.680554806168488
1,2,0,1,0.6805544372258973
1,2,1,1,0.6805543899038724
1,2,0,0,0.6790957596800595
1,1,1,0,0.6790953344226804
1,1,1,1,0.6790951514582165
1,2,1,0,0.6790950459168006
1,2,1,0,0.6790950191726731
1,1,0,1,0.6790948739946423
1,2,0,0,0.6790948674739516
0,2,1,0,0.6790947279644558
1,2,0,0,0.6790947178889293
0,1,1,1,0.6790945975909431
0,1,1,0,0.6790945758324256
1,2,0,1,0.679094480904162
1,2,1,0,0.6790944490751611
1,2,1,0,0.6790943284273291
1,2,1,0,0.679094309120101
0,1,0,0,0.6790943013611592
1,0,1,0,0.6790942308788427
1,1,0,0,0.6790942260344637
1,2,0,0,0.6790941629389162
1,2,0,0,0.6790941374553732
1,2,1,0,0.6790940536018808
1,0,0,1,0.6790938208739206
1,1,1,1,0.6790937629085799
1,0,0,0,0.6790936411312795
1,2,0,0,0.6790935815140131
1,2,1,0,0.6790933917431945
1,2,1,0,0.6790933801091359
1,1,0,1,0.6790933741711842
1,2,1,1,0.679093336368079
1,2,0,0,0.679093336304262
1,2,1,0,0.6790932893051657
0,2,1,0,0.6790931560498895
0,2,0,1,0.679093095505004
1,2,0,0,0.6790929877826781
1,2,1,0,0.6790929558442882
1,1,1,1,0.6790929177434869
1,0,0,0,0.6790929098304799
1,2,0,0,0.679092888566544
0,2,1,1,0.6790928116073316
1,2,1,1,0.6790927993626347
1,1,1,1,0.6790926390832805
0,1,0,0,0.6790925768227276
1,1,1,0,0.6790924850970202
1,1,0,0,0.6790923655808438
1,2,0,1,0.6790922102377162
1,2,0,0,0.6790920969965687
0,1,1,0,0.6790920766822333
1,2,1,0,0.6790920372021326
1,2,1,0,0.6790919121152927
0,2,1,0,0.6790916086545892
0,1,1,0,0.679091082746472
1,0,1,0,0.6769015103563744
1,0,0,1,0.6769006711451777
0,2,0,1,0.675439678805465
1,2,0,0,0.6739776188528329
0,2,0,1,0.6739775164622713
1,2,0,0,0.673977398297169
1,2,1,0,0.6739773095523152
1,2,1,1,0.6739769805299572
1,2,1,1,0.6739766046123878
1,2,0,1,0.6739765424403659
1,2,0,0,0.6739764314384155
1,2,1,0,0.6739760639887091
1,2,0,0,0.6739756384752976
1,2,0,0,0.6739753585653047
1,2,0,1,0.6739749411124655
1,2,0,1,0.6739745678989061
1,1,0,1,0.6725163493436892
1,2,1,0,0.6725162238876751
1,2,1,0,0.6725157507580182
0,1,0,0,0.6725156886496045
1,2,1,0,0.6725155050865421
1,2,1,0,0.6725154428812868
1,2,0,1,0.6725153323381745
1,2,1,0,0.672515315326258
1,2,0,1,0.6725152617923194
1,2,1,1,0.672515144226741
1,0,1,1,0.6725150535889503
1,2,1,0,0.6725148329940713
1,2,1,0,0.6725146507681734
1,2,1,1,0.6725146469767148
1,2,1,1,0.6725145635615474
1,1,1,0,0.6725145544416944
1,1,1,1,0.6725144394193563
0,2,1,0,0.6725144097035294
1,1,1,1,0.6725143525763102
1,2,1,0,0.6725142172277344
1,0,0,0,0.6725141775759979
1,2,0,0,0.672514159744697
1,2,0,0,0.6725139726754633
1,2,1,1,0.6725139568965891
1,2,1,1,0.6725139284177479
1,2,1,1,0.6725138833878244
0,2,0,1,0.6725138454669835
1,2,1,1,0.6725137506438531
1,1,0,1,0.6725137315584011
0,2,0,1,0.6725136465311631
1,2,0,1,0.6725135640646569
1,0,0,1,0.6725134750647461
1,0,1,0,0.6725134356121772
1,2,0,0,0.6725133313037206
1,1,1,1,0.6725133173001658
1,2,1,0,0.6725131567958523
0,2,1,1,0.6725130378656217
1,2,1,1,0.6725130163820124
1,1,1,1,0.6725128417972872
1,0,1,0,0.6688603153625239
1,0,1,0,0.6688599741997016
1,2,1,1,0.6673991201876602
1,2,1,1,0.6673986817113098
1,2,1,0,0.6673985123243303
0,2,0,1,0.6673982717452981
0,2,0,1,0.66739785599317
1,2,1,1,0.6673977548634471
0,2,0,0,0.6673976637344323
1,2,1,0,0.6673974863192239
1,2,1,0,0.6673973579122982
0,2,1,1,0.667396782406698
1,2,1,0,0.6673965243101198
1,2,1,0,0.6673956648190913
1,2,1,0,0.6659376095640303
1,2,0,1,0.665936897443283
1,2,0,1,0.6659367030986529
1,0,1,1,0.6659365183396952
1,1,1,1,0.6659365055037546
1,1,1,1,0.6659362899227523
1,2,1,0,0.6659362749039236
1,2,1,1,0.665936264693538
1,0,1,0,0.665936168308483
1,2,1,1,0.6659359240477635
1,0,1,0,0.6659357708022643
1,1,1,1,0.6659355661048444
0,2,1,1,0.6659355094674617
0,1,1,1,0.6659355001721117
0,2,1,0,0.665935355883376
0,2,1,1,0.665934891896432
0,2,1,0,0.6659348483634862
1,2,0,1,0.665934786297172
1,2,0,1,0.6659345556341705
1,0,0,1,0.6659345367067232
1,2,1,1,0.6659338609452959
1,2,1,1,0.6659337751715001
0,2,1,0,0.6659337406170595
1,0,1,1,0.6622787262851301
1,2,1,1,0.6608201914046351
1,0,0,0,0.6608186622020035
1,0,0,1,0.6608184923190423
1,2,1,1,0.6608184407862483
1,0,0,1,0.6608182390243396
1,2,1,1,0.6593586887369535
0,2,1,0,0.6593584738491531
0,2,0,0,0.6593576957686064
1,2,1,1,0.6593575844608942
1,2,0,1,0.6593572515283096
1,2,1,1,0.6593571110157134
1,2,1,1,0.6593569165498931
1,2,1,1,0.6593569042088964
1,2,1,0,0.6593568453486172
1,2,0,1,0.6593567941019517
1,2,0,0,0.6593563720183154
1,0,1,0,0.6593562787391362
1,2,1,0,0.6593560198651501
0,2,0,0,0.6593556083591127
1,0,0,1,0.6593546916096914
0,2,0,1,0.657896895739106
1,2,0,0,0.6578965323471346
0,1,1,0,0.6578961108843883
1,1,1,0,0.6578961081053912
0,1,1,0,0.6578961020015897
1,1,0,1,0.6578959718484111
1,1,0,0,0.6578957765486685
1,2,1,0,0.6578957533232573
1,2,0,0,0.65789569541003
1,1,1,1,0.6578956710049387
1,1,0,0,0.6578955915905504
1,2,0,0,0.65789556098383
0,2,0,0,0.6578954455085184
1,1,1,1,0.6578953684650822
1,2,1,1,0.6578952227112951
1,2,1,0,0.6578952054571948
1,1,1,1,0.6578951975880707
0,1,1,1,0.6578951857341453
1,2,1,1,0.6578951067192075
1,2,0,1,0.6578950551520557
1,2,0,1,0.6578950246130366
1,1,0,0,0.6578950093396037
1,0,1,1,0.6578949949346571
0,1,1,1,0.6578949190329995
1,2,0,0,0.6578949124205608
1,2,1,0,0.6578948679864067
1,1,1,0,0.6578948521870405
1,1,1,1,0.6578947889142043
1,2,1,0,0.65789478688887
0,2,1,0,0.6578947624869628
0,2,0,0,0.6578947458591551
0,2,0,0,0.6578946806431585
1,1,1,0,0.6578946608486251
1,2,0,0,0.6578945970834761
1,2,1,0,0.6578945784909556
0,2,0,0,0.6578945733896786
1,2,0,1,0.6578945722722392
1,1,0,0,0.6578944602060989
0,1,1,0,0.6578944572721288
1,2,1,0,0.6578944396877027
1,2,1,0,0.6578944379343875
0,1,1,0,0.6578943954417441
0,1,1,1,0.6578943698462968
0,2,0,1,0.6578941892420445
0,1,1,0,0.6578941721451113
1,2,1,0,0.6578941353963894
1,2,1,0,0.6578941187056436
1,2,1,0,0.6578940989336208
0,2,0,0,0.6578939576400606
0,2,0,1,0.6578939091522689
1,2,1,0,0.6578938593214153
1,2,1,1,0.6578938464098023
1,2,0,1,0.6578938355935415
0,1,1,1,0.6578938005815683
1,1,0,0,0.6578935622583695
0,2,0,1,0.6578933847904442
0,1,1,0,0.6578929761289771
0,1,1,0,0.6578929412623686
1,1,0,1,0.6578927209355929
1,0,0,1,0.6571648353640479
1,2,1,1,0.6542418295492116
1,0,1,0,0.6542403185767263
1,2,0,0,0.6542396970165969
1,2,0,1,0.6542396506573155
1,2,0,1,0.6542383400476607
1,2,0,0,0.654238224184835
1,2,0,0,0.6542379797610637
1,2,1,1,0.6527791242428088
1,2,1,1,0.6527790014066275
1,0,1,0,0.652778550047417
